"columnID","systemID","data_type","dataset_name","createdAt","rowsUpdatedAt","viewLastModified","indexUpdatedAt","childView","department","field_name","field_type","field_render_type","field_api_name","field_description"
252328462,"e3kj-6yzw","tabular","SFRPD Activity Guide--Spring through Summer 2016",1459469655,1461622409,1472838666,1472838699,,"Recreation and Parks","ecpt_courseendtime","text","text","ecpt_courseendtime",
252328463,"e3kj-6yzw","tabular","SFRPD Activity Guide--Spring through Summer 2016",1459469655,1461622409,1472838666,1472838699,,"Recreation and Parks","ecpt_coursestartdate","text","text","ecpt_coursestartdate",
252328464,"e3kj-6yzw","tabular","SFRPD Activity Guide--Spring through Summer 2016",1459469655,1461622409,1472838666,1472838699,,"Recreation and Parks","ecpt_courseenddate","text","text","ecpt_courseenddate",
250975777,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","Object ID","number","number","object_id",
250975778,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","CNN ID","number","number","cnn_id",
250975779,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","Street Name","text","text","street_name",
250975780,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","Street Type","text","text","street_type",
250975781,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","Supervisor District","text","text","supervisor_district",
250975782,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","Layer Input","text","text","layer_input",
250975783,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","Collection Method","text","text","collection_method",
250975784,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","Parking Supply","number","number","parking_supply",
250975785,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","Year","number","number","year",
250975786,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","Last Edited Date","date","date","last_edited_date",
250975787,"4gn7-eg5z","tabular","On-street Parking Supply",1460676956,1481393852,1472420234,1472420306,"4gn7-eg5z","Municipal Transportation Agency ","Geom","line","line","geom",
255732084,"gtyg-jpkj","tabular","Bike Share Stations",1461861971,1481394063,1463980955,1481394086,,"Municipal Transportation Agency ","UID","number","number","uid",
255732085,"gtyg-jpkj","tabular","Bike Share Stations",1461861971,1481394063,1463980955,1481394086,,"Municipal Transportation Agency ","Site ID","text","text","site_id",
255732086,"gtyg-jpkj","tabular","Bike Share Stations",1461861971,1481394063,1463980955,1481394086,,"Municipal Transportation Agency ","Station Location","text","text","station_location",
255732087,"gtyg-jpkj","tabular","Bike Share Stations",1461861971,1481394063,1463980955,1481394086,,"Municipal Transportation Agency ","Location Name","text","text","location_name",
255732088,"gtyg-jpkj","tabular","Bike Share Stations",1461861971,1481394063,1463980955,1481394086,,"Municipal Transportation Agency ","Phase","number","number","phase",
255732089,"gtyg-jpkj","tabular","Bike Share Stations",1461861971,1481394063,1463980955,1481394086,,"Municipal Transportation Agency ","Station ID","number","number","station_id",
255732097,"gtyg-jpkj","tabular","Bike Share Stations",1461861971,1481394063,1463980955,1481394086,,"Municipal Transportation Agency ","Last Edited Date","date","date","last_edited_date",
255732098,"gtyg-jpkj","tabular","Bike Share Stations",1461861971,1481394063,1463980955,1481394086,,"Municipal Transportation Agency ","Geom","location","location","geom",
261083101,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Crime Id","number","number","crime_id",
261083102,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Original Crime Type Name","text","text","original_crimetype_name",
261083104,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Report Date","calendar_date","calendar_date","report_date",
261083103,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Call Date","calendar_date","calendar_date","call_date",
261083105,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Offense Date","calendar_date","calendar_date","offense_date",
261083106,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Call Time","text","text","call_time",
261083107,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Call Date Time","calendar_date","calendar_date","call_dttm","Call Date and Time"
261083108,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Disposition","text","text","disposition",
261083109,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Address","text","text","address",
261083110,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","City","text","text","city",
261083111,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","State","text","text","state",
261083112,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Agency Id","number","number","agency_id",
261083113,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Address Type","text","text","address_type",
261083114,"hz9m-tj6z","tabular","Police Calls for Service",1452549028,1481897886,1481896874,1481898544,,"Police Department","Common Location","text","text","common_location",
245259241,"c27p-2c4v","tabular","Campaign Finance - Individual Expenditure Ceilings IECs - November 8, 2016 Election",1457043015,1479170664,1458063828,1479171950,,"Ethics Commission","District","text","text","district",
245259242,"c27p-2c4v","tabular","Campaign Finance - Individual Expenditure Ceilings IECs - November 8, 2016 Election",1457043015,1479170664,1458063828,1479171950,,"Ethics Commission","Candidate","text","text","candidate",
245259243,"c27p-2c4v","tabular","Campaign Finance - Individual Expenditure Ceilings IECs - November 8, 2016 Election",1457043015,1479170664,1458063828,1479171950,,"Ethics Commission","Date Certified or IEC Raised","calendar_date","calendar_date","date_certified_iec_raised",
245259244,"c27p-2c4v","tabular","Campaign Finance - Individual Expenditure Ceilings IECs - November 8, 2016 Election",1457043015,1479170664,1458063828,1479171950,,"Ethics Commission","Amount of IEC","money","money","amount_of_iec",
244349773,"iw7d-yey5","tabular","Unmetered Motorcycle Parking",1456536806,1481391144,1461773425,1481391294,,"Municipal Transportation Agency ","Object ID","number","number","object_id",
244349774,"iw7d-yey5","tabular","Unmetered Motorcycle Parking",1456536806,1481391144,1461773425,1481391294,,"Municipal Transportation Agency ","Street","text","text","street",
244349775,"iw7d-yey5","tabular","Unmetered Motorcycle Parking",1456536806,1481391144,1461773425,1481391294,,"Municipal Transportation Agency ","Side of Street","text","text","side_of_street",
244349776,"iw7d-yey5","tabular","Unmetered Motorcycle Parking",1456536806,1481391144,1461773425,1481391294,,"Municipal Transportation Agency ","Location","text","text","location",
244349777,"iw7d-yey5","tabular","Unmetered Motorcycle Parking",1456536806,1481391144,1461773425,1481391294,,"Municipal Transportation Agency ","Number of Spaces","number","number","number_of_spaces",
244349778,"iw7d-yey5","tabular","Unmetered Motorcycle Parking",1456536806,1481391144,1461773425,1481391294,,"Municipal Transportation Agency ","Legislation","text","text","legislation",
244349779,"iw7d-yey5","tabular","Unmetered Motorcycle Parking",1456536806,1481391144,1461773425,1481391294,,"Municipal Transportation Agency ","Description","text","text","description",
244349780,"iw7d-yey5","tabular","Unmetered Motorcycle Parking",1456536806,1481391144,1461773425,1481391294,,"Municipal Transportation Agency ","Legislation Date","date","date","legislation_date",
244349781,"iw7d-yey5","tabular","Unmetered Motorcycle Parking",1456536806,1481391144,1461773425,1481391294,,"Municipal Transportation Agency ","Last Edited Date","date","date","last_edited_date",
244349782,"iw7d-yey5","tabular","Unmetered Motorcycle Parking",1456536806,1481391144,1461773425,1481391294,,"Municipal Transportation Agency ","Geom","location","location","geom",
249612275,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","TMA_SUPERVISORAL_DISTRICT","number","number","tma_supervisoral_district",
249612276,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","PSA_ID","number","number","psa_id",
249612277,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","PSA_TITLE","text","text","psa_title",
249612278,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","PSA_FCI","percent","percent","psa_fci",
249612279,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","SITE_ID","number","number","site_id",
249612280,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","SITE_NAME","text","text","site_name",
249612281,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","SITE_SQ_FT","number","number","site_sq_ft",
249612282,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","SITE_FCI","percent","percent","site_fci",
249612283,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","TMA_FACILITY_TYPE","text","text","tma_facility_type",
249612284,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","PATH_NAME","text","text","path_name",
249612285,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","FCI","percent","percent","fci",
249612286,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","PATH_TYPE","text","text","path_type",
249612287,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","ASSEMBLY","text","text","assembly",
249612288,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","ASSEMBLY_ID","number","number","assembly_id",
249612289,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","ASSM_DESC","text","text","assm_desc",
249612290,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","UOM","text","text","uom",
249612291,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","QTY","number","number","qty",
249612292,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","UNIT_PRICE","money","money","unit_price",
249612293,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","EXT_UNIT_PRICE","money","money","ext_unit_price",
249612294,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","REPLACEMENT_AMT","money","money","replacement_amt",
249612295,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","RENEWAL_PCT","percent","percent","renewal_pct",
249612296,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","RENEWAL_AMT","money","money","renewal_amt",
249612297,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","LIFE","percent","percent","life",
249612298,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","YEAR_INSTALLED","number","number","year_installed",
249612299,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","PRIORITY","number","number","priority",
249612300,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","PRIORITY_DESCRIPTION","text","text","priority_description",
249612301,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","CATEGORY","text","text","category",
249612302,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","DISTRESS","text","text","distress",
249612303,"dza3-i9eu","tabular","Recreation and Park Department's Facility Conditions Assessment",1459815647,1459815693,1460756167,1460766005,,"Recreation and Parks","MATERIAL","text","text","material",
252636193,"vp5d-6nuw","tabular","Statement of Economic Interests Database (SEI) (Form 700) - Non-Filers - April 10, 2016 Report",1461789838,1461793855,1463171073,1463171994,,"Ethics Commission","Name","text","text","name",
252636194,"vp5d-6nuw","tabular","Statement of Economic Interests Database (SEI) (Form 700) - Non-Filers - April 10, 2016 Report",1461789838,1461793855,1463171073,1463171994,,"Ethics Commission","Agency","text","text","agency",
252636195,"vp5d-6nuw","tabular","Statement of Economic Interests Database (SEI) (Form 700) - Non-Filers - April 10, 2016 Report",1461789838,1461793855,1463171073,1463171994,,"Ethics Commission","Type of Filing","text","text","type_of_filing",
252636196,"vp5d-6nuw","tabular","Statement of Economic Interests Database (SEI) (Form 700) - Non-Filers - April 10, 2016 Report",1461789838,1461793855,1463171073,1463171994,,"Ethics Commission","Due Date","calendar_date","calendar_date","due_date",
252636197,"vp5d-6nuw","tabular","Statement of Economic Interests Database (SEI) (Form 700) - Non-Filers - April 10, 2016 Report",1461789838,1461793855,1463171073,1463171994,,"Ethics Commission","Notes","text","text","notes",
250975795,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Object ID","number","number","object_id",
250975796,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Location","text","text","location",
250975797,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Route Type","text","text","route_type",
250975798,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Lane Width","text","text","lane_width",
250975799,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Street Width","text","text","street_width",
250975800,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Loop Detector Type","number","number","loop_detector_type",
250975801,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Status","text","text","status",
250975802,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Approximate Cross Street","text","text","approximate_cross_street",
250975803,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Pavement","text","text","pavement",
250975804,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Bike Facility On Street","text","text","bike_facility_on_street",
250975805,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Street Repaving Start","text","text","street_repaving_start",
250975806,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Street Repaving End","text","text","street_repaving_end",
250975807,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Counter ID","text","text","counter_id",
250975808,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Supervisor District","number","number","supervisor_district",
250975809,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Hardware Type","text","text","hardware_type",
250975810,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Last Edited Date","date","date","last_edited_date",
250975811,"gda9-vxx4","tabular","Bike Counters",1460676966,1481393854,1461773659,1481393875,,"Municipal Transportation Agency ","Geom","location","location","geom",
251105503,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Object ID","number","number","object_id",
251105504,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","OLDHOURS","text","text","oldhours",
251105505,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","OFF_ID_1","number","number","off_id_1",
251105506,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","ASSESSOR_1","number","number","assessor_1",
251105507,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","NAME1_1","text","text","name1_1",
251105508,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","NAME2_1","text","text","name2_1",
251105509,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Agency","text","text","agency",
251105510,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Address","text","text","address",
251105511,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","G_L_1","text","text","g_l_1",
251105512,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Primary Type","text","text","primary_type",
251105513,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Secondary Type","text","text","secondary_type",
251105514,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","DEFINITI_1","text","text","definiti_1",
251105515,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Regular Capacity","number","number","regular_capacity",
251105516,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Valet Capacity","number","number","valet_capacity",
251105517,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","MC_CAP_1","number","number","mc_cap_1",
251105518,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","OLDHOURS_1","text","text","oldhours_1",
251105519,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Monday Open Time","number","number","monday_open_time",
251105520,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Monday Close Time","number","number","monday_close_time",
251105521,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Tuesday Open Time","number","number","tuesday_open_time",
251105522,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Tuesday Close Time","number","number","tuesday_close_time",
251105523,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Wednesday Open Time","number","number","wednesday_open_time",
251105524,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Wednesday Close Time","number","number","wednesday_close_time",
251105525,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Thursday Open Time","number","number","thursday_open_time",
251105526,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Thursday Close Time","number","number","thursday_close_time",
251105527,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Friday Open Time","number","number","friday_open_time",
251105528,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Friday Close Time","number","number","friday_close_time",
251105529,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Saturday Open Time","number","number","saturday_open_time",
251105530,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Saturday Close Time","number","number","saturday_close_time",
251105531,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Sunday Open Time","number","number","sunday_open_time",
251105532,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Sunday Close Time","number","number","sunday_close_time",
251105533,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","REGMONTH_1","number","number","regmonth_1",
251105534,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","ASSIGNMT_1","number","number","assignmt_1",
251105535,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","DAILYFLA_1","number","number","dailyfla_1",
251105536,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Daily Start","text","text","daily_start",
251105537,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Daily End","text","text","daily_end",
251105538,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","EVEFLAT_1","number","number","eveflat_1",
251105539,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Evening Start","text","text","evening_start",
251105540,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Evening End","text","text","evening_end",
251105541,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Early Bird Rate 1","number","number","early_bird_rate_1",
251105542,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Early Bird Rate 1 Start Time","number","number","early_bird_rate_1_start_time",
251105543,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Early Bird Rate 1 EndTime","number","number","early_bird_rate_1_endtime",
251105544,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Early Bird Rate 2","number","number","early_bird_rate_2",
251105545,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Early Bird Rate 2 Start Time","number","number","early_bird_rate_2_start_time",
251105546,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Early Bird Rate 2 EndTime","number","number","early_bird_rate_2_endtime",
251105547,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","ONEHR_1","number","number","onehr_1",
251105548,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","TWOHR_1","number","number","twohr_1",
251105549,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","THREEHR_1","number","number","threehr_1",
251105550,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","FOURHR_1","number","number","fourhr_1",
251105551,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","TWELVEHR_1","number","number","twelvehr_1",
251105552,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","DAILYMAX_1","number","number","dailymax_1",
251105553,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Verified Date","date","date","verified_date",
251105554,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Notes","text","text","notes",
251105555,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","LOTGONE","number","number","lotgone",
251105556,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Owner","text","text","owner",
251105557,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Last Edited Date","date","date","last_edited_date",
251105558,"yqii-ihqq","tabular","Parking Spaces at Off-street Parking Facilities",1456536792,1481391143,1463789415,1481391293,,"Municipal Transportation Agency ","Geom","location","location","geom",
